Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Education_bachelors,Median_home_value,Year
01229,142.0,69.4,-666666666.0,48227.0,24.0,16.901408450704224,26.0,804300.0,2021
01230,9139.0,46.7,71281.0,42319.0,494.0,5.405405405405405,1606.0,389400.0,2021
01235,2610.0,49.4,66516.0,35002.0,239.0,9.157088122605364,267.0,182300.0,2021
01236,1632.0,57.7,77588.0,51632.0,79.0,4.840686274509804,415.0,299300.0,2021
01237,2332.0,53.9,78413.0,39359.0,150.0,6.432246998284734,357.0,242700.0,2021
01238,5626.0,49.4,69840.0,40367.0,204.0,3.6260220405261285,723.0,289300.0,2021
01240,4926.0,56.8,72200.0,49278.0,277.0,5.62322371092164,1073.0,349000.0,2021
01242,279.0,53.4,-666666666.0,26661.0,4.0,1.4336917562724014,34.0,193800.0,2021
01243,163.0,56.7,74688.0,41864.0,7.0,4.294478527607362,27.0,308000.0,2021
01244,164.0,61.2,53462.0,29995.0,8.0,4.878048780487805,29.0,608300.0,2021
01245,771.0,64.6,101488.0,71025.0,46.0,5.966277561608301,113.0,458300.0,2021
01247,15405.0,44.6,51959.0,32189.0,1836.0,11.918208373904577,1512.0,157400.0,2021
01253,879.0,52.9,93625.0,53461.0,25.0,2.844141069397042,195.0,282300.0,2021
01254,995.0,58.7,97500.0,80376.0,37.0,3.7185929648241207,260.0,447600.0,2021
01255,865.0,48.8,76750.0,38741.0,37.0,4.277456647398844,73.0,278000.0,2021
01256,708.0,50.0,51250.0,31726.0,85.0,12.005649717514125,83.0,196100.0,2021
01257,2034.0,58.6,64531.0,74854.0,260.0,12.782694198623402,317.0,385900.0,2021
01258,161.0,56.8,92917.0,45724.0,10.0,6.211180124223603,33.0,397600.0,2021
01259,720.0,47.5,110417.0,48422.0,25.0,3.4722222222222223,100.0,352700.0,2021
01260,331.0,40.0,123367.0,28904.0,0.0,0.0,0.0,191300.0,2021
01262,1627.0,57.7,51875.0,44777.0,225.0,13.829133374308544,205.0,507100.0,2021
01264,252.0,60.0,73333.0,52694.0,67.0,26.58730158730159,50.0,522700.0,2021
01266,920.0,52.3,85406.0,63707.0,97.0,10.543478260869565,258.0,363000.0,2021
01267,8166.0,31.1,95360.0,37697.0,433.0,5.302473671320108,920.0,356700.0,2021
01270,949.0,42.2,99063.0,54216.0,43.0,4.531085353003161,173.0,300000.0,2021
01301,17901.0,44.6,52569.0,32296.0,2254.0,12.591475336573376,2751.0,209300.0,2021
01330,1542.0,57.5,74355.0,44399.0,187.0,12.12710765239948,300.0,328400.0,2021
01331,13870.0,45.0,61990.0,29786.0,1403.0,10.115356885364095,1333.0,193400.0,2021
01337,2492.0,49.0,75938.0,37934.0,166.0,6.66131621187801,348.0,260300.0,2021
01338,97.0,61.6,57344.0,38436.0,10.0,10.309278350515465,0.0,225000.0,2021
01339,1493.0,54.8,65139.0,39534.0,155.0,10.381781647689216,188.0,248100.0,2021
01340,1818.0,53.4,64097.0,34861.0,144.0,7.920792079207921,227.0,233200.0,2021
01341,1658.0,54.2,86875.0,58518.0,37.0,2.2316043425814236,335.0,344500.0,2021
01342,1135.0,37.8,99732.0,34693.0,93.0,8.193832599118943,160.0,274400.0,2021
01343,152.0,45.4,74545.0,32724.0,8.0,5.2631578947368425,28.0,215000.0,2021
01344,1697.0,43.0,66319.0,32207.0,133.0,7.837360047142015,211.0,207800.0,2021
01346,407.0,51.8,99082.0,50559.0,16.0,3.9312039312039313,94.0,237100.0,2021
01347,207.0,27.7,67500.0,34907.0,27.0,13.043478260869565,59.0,-666666666.0,2021
01349,715.0,44.3,63717.0,33258.0,64.0,8.951048951048952,63.0,238000.0,2021
01350,114.0,58.9,-666666666.0,36361.0,12.0,10.526315789473685,4.0,100000.0,2021
01351,2725.0,41.9,100078.0,35933.0,207.0,7.5963302752293576,463.0,271800.0,2021
01354,1708.0,47.7,72500.0,46337.0,102.0,5.971896955503513,488.0,269600.0,2021
01355,1010.0,56.0,72064.0,37367.0,105.0,10.396039603960396,140.0,295200.0,2021
