Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Education_bachelors,Median_home_value,Year
01255,972.0,48.5,69135.0,36314.0,49.0,5.041152263374485,123.0,292400.0,2018
01256,719.0,49.2,60197.0,32142.0,43.0,5.980528511821975,71.0,178800.0,2018
01257,2003.0,54.6,94625.0,53890.0,161.0,8.037943085371943,294.0,329900.0,2018
01258,489.0,52.0,67500.0,40856.0,28.0,5.725971370143149,134.0,423800.0,2018
01259,528.0,60.4,60625.0,60222.0,44.0,8.333333333333334,106.0,362300.0,2018
01260,481.0,44.3,115208.0,30861.0,33.0,6.860706860706861,65.0,427300.0,2018
01262,1066.0,57.7,31144.0,38441.0,181.0,16.97936210131332,176.0,392100.0,2018
01264,196.0,59.3,66875.0,47234.0,42.0,21.428571428571427,19.0,350000.0,2018
01266,1369.0,55.2,71989.0,43944.0,83.0,6.06281957633309,271.0,376500.0,2018
01267,7955.0,32.7,82863.0,34865.0,597.0,7.504714016341923,983.0,312400.0,2018
01270,770.0,51.4,83333.0,48451.0,38.0,4.935064935064935,147.0,287300.0,2018
01301,17713.0,43.6,49312.0,30160.0,2226.0,12.567041156212952,2590.0,190100.0,2018
01330,1367.0,51.0,71346.0,42015.0,130.0,9.509875640087783,247.0,283800.0,2018
01331,13383.0,44.5,57164.0,27847.0,1723.0,12.874542329821415,1314.0,159700.0,2018
01337,2498.0,50.6,67470.0,36024.0,203.0,8.126501200960769,303.0,243500.0,2018
01338,127.0,56.3,60625.0,25494.0,13.0,10.236220472440944,12.0,212500.0,2018
01339,1428.0,51.5,61500.0,31493.0,152.0,10.644257703081232,229.0,234300.0,2018
01340,1808.0,53.2,55980.0,30308.0,259.0,14.325221238938052,208.0,217900.0,2018
01341,1836.0,51.6,100417.0,51754.0,39.0,2.1241830065359477,356.0,318500.0,2018
01342,1439.0,41.0,77202.0,34530.0,193.0,13.412091730368312,355.0,291000.0,2018
01343,45.0,61.3,76250.0,36273.0,4.0,8.88888888888889,0.0,255600.0,2018
01344,1459.0,44.9,61359.0,29002.0,165.0,11.309115832762165,122.0,199800.0,2018
01346,427.0,49.7,63036.0,32336.0,27.0,6.323185011709602,57.0,245200.0,2018
01347,175.0,30.0,54250.0,31898.0,27.0,15.428571428571429,23.0,124400.0,2018
01349,1292.0,37.5,64219.0,27235.0,51.0,3.9473684210526314,103.0,195200.0,2018
01350,91.0,40.8,26458.0,23018.0,19.0,20.87912087912088,4.0,107800.0,2018
01351,2099.0,46.9,78849.0,40029.0,134.0,6.383992377322534,337.0,250900.0,2018
01354,1608.0,46.3,67083.0,39175.0,109.0,6.778606965174129,348.0,241800.0,2018
01355,949.0,52.6,68250.0,36064.0,53.0,5.584826132771338,138.0,253800.0,2018
01360,2997.0,47.9,72083.0,37542.0,105.0,3.5035035035035036,434.0,237200.0,2018
01364,7785.0,46.2,46405.0,26454.0,803.0,10.31470777135517,734.0,163200.0,2018
01366,1269.0,50.2,68405.0,35561.0,63.0,4.964539007092198,148.0,278000.0,2018
01367,595.0,47.8,54500.0,26574.0,94.0,15.798319327731093,73.0,208000.0,2018
01368,1170.0,51.9,72083.0,35724.0,58.0,4.957264957264957,93.0,231600.0,2018
01370,4041.0,51.8,57083.0,38985.0,453.0,11.210096510764663,816.0,246600.0,2018
01373,4634.0,49.4,73639.0,43746.0,304.0,6.560207164436772,779.0,295700.0,2018
01375,3659.0,33.1,61102.0,37502.0,468.0,12.79037988521454,456.0,295100.0,2018
01376,5123.0,44.9,41496.0,27775.0,709.0,13.839547140347452,604.0,195600.0,2018
01378,773.0,55.1,56250.0,30362.0,46.0,5.950840879689522,137.0,219400.0,2018
01379,830.0,51.8,44531.0,32988.0,130.0,15.662650602409638,188.0,209800.0,2018
01420,40737.0,35.7,55277.0,26190.0,6363.0,15.619706900360852,3727.0,190900.0,2018
01430,6253.0,39.5,97561.0,37771.0,203.0,3.2464417079801695,1152.0,247200.0,2018
01431,3215.0,46.9,101357.0,37829.0,148.0,4.603421461897356,411.0,263300.0,2018
01432,7762.0,39.3,91156.0,46314.0,775.0,9.984540066993043,1507.0,322500.0,2018
01434,1875.0,43.3,66477.0,19659.0,192.0,10.24,284.0,302900.0,2018
01436,3392.0,39.2,58458.0,31615.0,150.0,4.422169811320755,370.0,171900.0,2018
01438,711.0,37.0,117917.0,31356.0,35.0,4.922644163150492,1.0,202000.0,2018
01440,20555.0,40.9,50239.0,27491.0,2896.0,14.089029433227925,1798.0,181500.0,2018
01450,11301.0,45.2,126883.0,54498.0,499.0,4.415538447924963,3076.0,459900.0,2018
01451,4625.0,46.2,155515.0,68615.0,177.0,3.827027027027027,1146.0,580600.0,2018
01452,4642.0,46.9,95530.0,39958.0,135.0,2.908229211546747,637.0,263100.0,2018
01453,41579.0,40.3,58205.0,32012.0,5485.0,13.19175545347411,5838.0,237100.0,2018
01460,9935.0,43.7,120638.0,52392.0,470.0,4.730749874182184,2021.0,436100.0,2018
01462,11271.0,45.0,101510.0,43112.0,740.0,6.5655221364563925,1571.0,293300.0,2018
01463,12083.0,42.8,96750.0,43882.0,511.0,4.229082181577422,2138.0,338900.0,2018
01464,7598.0,45.2,70542.0,32353.0,391.0,5.146091076599105,1106.0,309200.0,2018
01467,363.0,51.7,96806.0,51738.0,0.0,0.0,70.0,404500.0,2018
01468,4024.0,44.6,70438.0,39850.0,171.0,4.249502982107356,644.0,197700.0,2018
01469,7632.0,38.0,83602.0,37414.0,353.0,4.6252620545073375,1158.0,267600.0,2018
01473,7665.0,44.9,98714.0,42700.0,161.0,2.1004566210045663,1419.0,281800.0,2018
01474,1823.0,48.9,96750.0,52482.0,72.0,3.9495337356006583,280.0,288500.0,2018
01475,10798.0,38.4,71895.0,31098.0,1206.0,11.168734950916836,911.0,195200.0,2018
01501,16549.0,46.0,83441.0,41138.0,571.0,3.450359538340685,3125.0,253300.0,2018
